a,b,freq_a,freq_b,context_cosine,same_remainder_after_2,same_prefix_2,glyph_len_diff,common_suffix_units,same_hidden_plaintext
kody,lkar,21,20,0.8928458168657177,0,0,0,0,0
kody,otchdy,21,44,0.8918535416345149,0,0,1,2,0
kody,qotain,21,94,0.9255044445496915,0,0,2,0,0
kody,lchedy,21,177,0.9200041326741666,0,0,1,2,0
kody,daiin,21,462,0.9274158601770731,0,0,1,0,0
kody,aiin,21,327,0.9439326588116942,0,0,0,0,0
kody,dal,21,174,0.927007661945782,0,0,1,0,0
kody,or,21,253,0.9427408678638148,0,0,2,0,0
kody,otar,21,139,0.9332041607426866,0,0,0,0,0
kody,araiin,21,21,0.8811039019443198,0,0,2,0,0
kody,shar,21,33,0.8713146327183936,0,0,1,0,0
kody,aredy,21,27,0.8665956656992723,0,0,1,2,0
kody,tor,21,25,0.8101126377706414,0,0,1,0,0
kody,kal,21,50,0.9058454240119502,0,0,1,0,0
kody,olky,21,34,0.9061148204265341,0,0,0,1,0
kody,shol,21,172,0.918719156542216,0,0,1,0,0
kody,otody,21,26,0.8534326114124198,0,0,1,3,0
kody,ofeey,21,23,0.862850047274515,0,0,1,1,0
kody,qokey,21,76,0.8854889365764317,0,0,1,1,0
kody,pcheey,21,22,0.8847811067363536,0,0,1,1,0
kody,chdaiin,21,33,0.8986215762639961,0,0,2,0,0
kody,otal,21,97,0.9057480401276736,0,0,0,0,0
kody,air,21,59,0.8961179362244125,0,0,1,0,0
kody,qokeo,21,20,0.9036217450153112,0,0,1,0,0
kody,ytedy,21,23,0.7862137594011556,0,0,1,2,0
kody,ain,21,145,0.9244594892673399,0,0,1,0,0
kody,qotal,21,46,0.9397432892361773,0,0,1,0,0
kody,dair,21,89,0.9214941165726837,0,0,0,0,0
kody,qokor,21,45,0.8880175331301561,0,0,1,0,0
kody,chdy,21,244,0.9297041702223635,0,0,1,2,0
kody,olkaiin,21,112,0.9474042410771019,0,0,3,0,0
kody,okchy,21,33,0.9144185531377743,0,0,0,1,0
kody,olchedy,21,22,0.8553684424935217,0,0,2,2,0
kody,okedy,21,121,0.9172829353100895,0,0,1,2,0
kody,otchy,21,36,0.9075,0,0,0,1,0
kody,lkaiin,21,102,0.9260847615949683,0,0,2,0,0
kody,qokchedy,21,58,0.8253576133249259,0,0,3,2,0
kody,cthdy,21,33,0.9303586847672782,0,0,1,2,0
kody,otchey,21,27,0.8041618363195344,0,0,1,1,0
kody,oddy,21,26,0.8749640242864962,1,0,0,2,0
kody,chy,21,43,0.9016829321284412,0,0,2,1,0
kody,char,21,32,0.837769146517788,0,0,1,0,0
kody,cheedy,21,73,0.932294445082039,0,0,1,2,0
kody,qoteey,21,92,0.9101409170895952,0,0,2,1,0
kody,tedy,21,38,0.92418607654343,1,0,0,2,0
kody,lkdy,21,26,0.8960758180297881,1,0,0,2,0
kody,lkedy,21,20,0.891637738738585,0,0,1,2,0
kody,opchdy,21,23,0.9101340280665184,0,0,1,2,0
kody,okor,21,25,0.8413326213277035,0,0,0,0,0
kody,lkain,21,63,0.9223170550304272,0,0,1,0,0
kody,olkeey,21,94,0.9370636072531346,0,0,2,1,0
kody,qokal,21,215,0.9302663188339839,0,0,1,0,0
kody,chckhey,21,45,0.9285270745738674,0,0,0,1,0
kody,otol,21,40,0.8503312831710007,0,0,0,0,0
kody,qoty,21,21,0.9261637116510346,0,0,0,1,0
kody,kar,21,55,0.9048224353511198,0,0,1,0,0
kody,oty,21,68,0.9245918394651602,0,0,1,1,0
kody,tdy,21,32,0.865762447432675,0,0,1,2,0
kody,ychy,21,21,0.9151687465087879,0,0,1,1,0
kody,otey,21,31,0.8633723210214017,0,0,0,1,0
kody,qotaiin,21,92,0.9357472645497633,0,0,3,0,0
kody,olkain,21,83,0.9173108749620534,0,0,2,0,0
kody,okey,21,27,0.9019511014870397,0,0,0,1,0
kody,kaiin,21,22,0.8935142120071866,0,0,1,0,0
kody,ky,21,30,0.9297264674880596,0,0,2,1,0
kody,qokchy,21,75,0.9132967873159531,0,0,1,1,0
kody,daryeey,21,20,0.7617259448740995,0,0,3,1,0
kody,olkedy,21,35,0.8980329380900997,0,0,2,2,0
kody,qokol,21,106,0.8688383828628831,0,0,1,0,0
kody,shody,21,44,0.7581658308030277,1,0,0,3,0
kody,olkar,21,63,0.9314055924511757,0,0,1,0,0
kody,qotchy,21,20,0.748554161923727,0,0,1,1,0
kody,taiin,21,49,0.9030845164410783,0,0,1,0,0
kody,sham,21,21,0.8533490173748051,0,0,1,0,0
kody,sar,21,43,0.9306012293236282,0,0,1,0,0
kody,lchaiin,21,24,0.867227382716513,0,0,2,0,0
kody,qoy,21,22,0.8270184979549103,0,0,1,1,0
kody,shes,21,22,0.7245426318143438,0,0,1,0,0
kody,okchey,21,32,0.8889072695332152,0,0,1,1,0
kody,oleedy,21,26,0.9060053610689698,0,0,2,2,0
kody,ody,21,28,0.8517599130593958,0,0,1,3,0
kody,ykar,21,21,0.8140638795573724,0,0,0,0,0
kody,dleo,21,22,0.7537671712495896,0,0,0,0,0
kody,dleeol,21,22,0.8701866502087643,0,0,2,0,0
kody,qokeor,21,20,0.8651141746678687,0,0,2,0,0
kody,olkchdy,21,21,0.8643558937793571,0,0,2,2,0
kody,chal,21,29,0.8641742309565099,0,0,1,0,0
kody,tchaiin,21,21,0.9036217450153112,0,0,2,0,0
kody,qokeody,21,21,0.853281833651959,0,0,3,3,0
kody,ldy,21,21,0.8165413192407334,0,0,1,2,0
kody,laiin,21,37,0.868120508911683,0,0,1,0,0
kody,schdy,21,21,0.8988517264985967,1,0,0,2,0
kody,sheckhy,21,39,0.9199036256110589,0,0,0,1,0
kody,cheeor,21,26,0.9019164780251735,0,0,1,0,0
kody,otedal,21,22,0.8063943481077941,0,0,2,0,0
kody,lsy,21,22,0.8962941947720567,0,0,1,1,0
kody,qoko,21,24,0.6904271541389532,0,0,0,0,0
kody,ytody,21,21,0.9074130791654931,0,0,1,3,0
kody,chody,21,23,0.9185079230652983,1,0,0,3,0
kody,kchy,21,24,0.9169118129500092,0,0,1,1,0
kody,ykal,21,24,0.8613308940766661,0,0,0,0,0
kody,lsedy,21,28,0.8628393844040086,0,0,1,2,0
kody,to,21,24,0.8786073182441239,0,0,2,0,0
kody,pchdy,21,30,0.9089312941916873,1,0,0,2,0
kody,qoeedy,21,23,0.8968225564036726,0,0,2,2,0
kody,otor,21,20,0.8945991796931698,0,0,0,0,0
sheey,dam,211,81,0.9686803312981983,0,0,1,0,0
sheey,oteedy,211,189,0.9805759995134167,0,0,2,1,0
sheey,olkeedy,211,96,0.9571406426197304,0,0,3,1,0
sheey,dleey,211,51,0.9377813123108029,0,0,1,3,0
sheey,shor,211,45,0.9704685790481968,0,0,1,0,0
sheey,qokaiin,211,504,0.9863516988608307,0,0,3,0,1
sheey,olkal,211,50,0.9640463440176645,0,0,1,0,0
sheey,chs,211,34,0.942700222440244,0,0,2,0,0
sheey,okeey,211,173,0.9720472885476186,0,0,1,3,0
sheey,kd,211,24,0.9383908687184417,0,0,2,0,0
sheey,lchey,211,57,0.9451522275797754,1,0,0,2,0
sheey,chol,211,136,0.9753966940762726,0,0,1,0,0
sheey,qotedy,211,142,0.9710504106863542,0,0,2,1,0
sheey,oteey,211,169,0.9848366076574435,0,0,1,3,0
sheey,cheol,211,107,0.9693824395008503,0,0,0,0,0
sheey,okol,211,39,0.9393979091914474,0,0,0,0,0
sheey,lkar,211,20,0.8547558644078058,0,0,0,0,0
sheey,otchdy,211,44,0.951240443796657,0,0,1,1,0
sheey,qotain,211,94,0.9647386943844005,0,0,2,0,0
sheey,lchedy,211,177,0.9742591765772842,0,0,1,1,0
sheey,daiin,211,462,0.9829390933221525,0,0,1,0,0
sheey,aiin,211,327,0.9567427651535582,0,0,0,0,0
sheey,dal,211,174,0.968214778643946,0,0,1,0,0
sheey,or,211,253,0.9679214550700955,0,0,2,0,0
sheey,otar,211,139,0.9658466505823402,0,0,0,0,0
sheey,araiin,211,21,0.9296346935548372,0,0,2,0,0
sheey,shar,211,33,0.9308431306271618,0,0,1,0,0
sheey,aredy,211,27,0.9474734450333923,0,0,1,1,0
sheey,tor,211,25,0.9150747963109858,0,0,1,0,0
sheey,kal,211,50,0.9593683669487086,0,0,1,0,0
sheey,olky,211,34,0.9574412102037605,0,0,0,1,0
sheey,shol,211,172,0.9817213537790982,0,0,1,0,0
sheey,otody,211,26,0.9140198347750499,0,0,1,1,0
sheey,ofeey,211,23,0.8517535573675922,0,0,1,3,0
sheey,qokey,211,76,0.9655305670002118,0,0,1,2,0
sheey,pcheey,211,22,0.8455699260689329,0,0,1,3,0
sheey,chdaiin,211,33,0.9494265830384742,0,0,2,0,0
sheey,otal,211,97,0.9709348803477437,0,0,0,0,0
sheey,air,211,59,0.9510216474037143,0,0,1,0,0
sheey,qokeo,211,20,0.9143225416324438,0,0,1,0,0
sheey,ytedy,211,23,0.8883610863102241,0,0,1,1,0
sheey,ain,211,145,0.9668481750402431,0,0,1,0,0
sheey,qotal,211,46,0.9468942918039845,0,0,1,0,0
sheey,dair,211,89,0.9783869546176928,0,0,0,0,0
sheey,qokor,211,45,0.9560185160350316,0,0,1,0,0
sheey,chdy,211,244,0.9701862463586689,0,0,1,1,0
sheey,olkaiin,211,112,0.9695877351146854,0,0,3,0,1
sheey,okchy,211,33,0.9518721639677371,0,0,0,1,0
sheey,olchedy,211,22,0.9395581773491639,0,0,2,1,0
sheey,okedy,211,121,0.9845137012443475,0,0,1,1,0
sheey,otchy,211,36,0.9513990848356357,0,0,0,1,0
sheey,lkaiin,211,102,0.98421296667036,0,0,2,0,0
sheey,qokchedy,211,58,0.9295321713106324,0,0,3,1,0
sheey,cthdy,211,33,0.9627528866509546,0,0,1,1,0
sheey,otchey,211,27,0.8820200269616824,0,0,1,2,0
sheey,oddy,211,26,0.9021438513049256,0,0,0,1,0
sheey,chy,211,43,0.9610776239037109,0,0,2,1,0
sheey,char,211,32,0.914625451844734,0,0,1,0,0
sheey,cheedy,211,73,0.9648030659865222,0,0,1,1,0
sheey,qoteey,211,92,0.9672921356274782,0,0,2,3,0
sheey,tedy,211,38,0.9259500390686536,0,0,0,1,0
sheey,lkdy,211,26,0.8777803509998553,0,0,0,1,0
sheey,lkedy,211,20,0.9424940408268078,0,0,1,1,0
sheey,opchdy,211,23,0.9575677589043625,0,0,1,1,0
sheey,okor,211,25,0.9125285591104406,0,0,0,0,0
sheey,lkain,211,63,0.9776302037088467,0,0,1,0,0
sheey,olkeey,211,94,0.9606073974186682,0,0,2,3,0
sheey,qokal,211,215,0.9771768550169692,0,0,1,0,0
sheey,chckhey,211,45,0.9537001506849394,1,0,0,2,0
sheey,otol,211,40,0.9102304124842071,0,0,0,0,0
sheey,qoty,211,21,0.9447431584153786,0,0,0,1,0
sheey,kar,211,55,0.9636510477203646,0,0,1,0,0
sheey,oty,211,68,0.9481413223013767,0,0,1,1,0
sheey,tdy,211,32,0.9489333126172576,0,0,1,1,0
sheey,ychy,211,21,0.9326648990748935,0,0,1,1,0
sheey,otey,211,31,0.936450447767849,1,0,0,2,0
sheey,qotaiin,211,92,0.9777774821836519,0,0,3,0,1
sheey,olkain,211,83,0.9598069030999984,0,0,2,0,0
sheey,okey,211,27,0.9466772811558509,1,0,0,2,0
sheey,kaiin,211,22,0.9258715929385003,0,0,1,0,0
sheey,ky,211,30,0.9265005479829067,0,0,2,1,0
sheey,qokchy,211,75,0.9777877105389837,0,0,1,1,0
sheey,daryeey,211,20,0.7849410613384459,0,0,3,3,0
sheey,olkedy,211,35,0.9167579144323945,0,0,2,1,0
sheey,qokol,211,106,0.9198568736704943,0,0,1,0,0
sheey,shody,211,44,0.8405681042354737,0,0,0,1,0
sheey,olkar,211,63,0.9758476496395588,0,0,1,0,0
sheey,qotchy,211,20,0.7727084424571654,0,0,1,1,0
sheey,taiin,211,49,0.940508929348492,0,0,1,0,0
sheey,sham,211,21,0.9104341043034665,0,0,1,0,0
sheey,sar,211,43,0.9651382615848284,0,0,1,0,0
sheey,lchaiin,211,24,0.9597221994967073,0,0,2,0,0
sheey,qoy,211,22,0.9150696508037425,0,0,1,1,0
sheey,shes,211,22,0.8269527739779744,0,1,1,0,0
sheey,okchey,211,32,0.9669823131626227,0,0,1,2,0
sheey,oleedy,211,26,0.9378965089203355,0,0,2,1,0
sheey,ody,211,28,0.9457479119855404,0,0,1,1,0
sheey,ykar,211,21,0.8406416925944833,0,0,0,0,0
sheey,dleo,211,22,0.8571838964278244,0,0,0,0,0
sheey,dleeol,211,22,0.9301522890742415,0,0,2,0,0
sheey,qokeor,211,20,0.8907272471625038,0,0,2,0,0
sheey,olkchdy,211,21,0.9064805098974517,0,0,2,1,0
sheey,chal,211,29,0.8336571867875198,0,0,1,0,0
sheey,tchaiin,211,21,0.916181865560522,0,0,2,0,0
sheey,qokeody,211,21,0.9157295798653325,0,0,3,1,0
sheey,ldy,211,21,0.8814698717251929,0,0,1,1,0
sheey,laiin,211,37,0.944188604270859,0,0,1,0,0
sheey,schdy,211,21,0.9344394137170545,0,0,0,1,0
sheey,sheckhy,211,39,0.9664694850062125,0,1,0,1,0
sheey,cheeor,211,26,0.883719245129225,0,0,1,0,0
sheey,otedal,211,22,0.9037556280143811,0,0,2,0,0
sheey,lsy,211,22,0.9506415027252227,0,0,1,1,0
sheey,qoko,211,24,0.8024437083588141,0,0,0,0,0
sheey,ytody,211,21,0.95196450959473,0,0,1,1,0
sheey,chody,211,23,0.9436499110974851,0,0,0,1,0
sheey,kchy,211,24,0.9352282346403799,0,0,1,1,0
sheey,ykal,211,24,0.8982163476817374,0,0,0,0,0
sheey,lsedy,211,28,0.9259674719405633,0,0,1,1,0
sheey,to,211,24,0.8899199832741658,0,0,2,0,0
sheey,pchdy,211,30,0.9254840627459008,0,0,0,1,0
sheey,qoeedy,211,23,0.9531446647817706,0,0,2,1,0
sheey,otor,211,20,0.9242706998691478,0,0,0,0,0
dam,oteedy,81,189,0.9627089192178834,0,0,3,0,0
dam,olkeedy,81,96,0.9396893866974647,0,0,4,0,0
dam,dleey,81,51,0.9328155777688205,0,0,2,0,0
dam,shor,81,45,0.9527170126045823,0,0,0,0,0
dam,qokaiin,81,504,0.964879009770927,0,0,4,0,0
dam,olkal,81,50,0.9453253410901468,0,0,2,0,0
dam,chs,81,34,0.9176906505790294,0,0,1,0,0
dam,okeey,81,173,0.9681382044373428,0,0,2,0,0
dam,kd,81,24,0.9172557646752143,0,0,1,0,0
dam,lchey,81,57,0.9315607575709993,0,0,1,0,0
dam,chol,81,136,0.953993728504857,0,0,0,0,0
dam,qotedy,81,142,0.9507599874719705,0,0,3,0,0
dam,oteey,81,169,0.9739711485776502,0,0,2,0,0
dam,cheol,81,107,0.9474411559052975,0,0,1,0,0
dam,okol,81,39,0.9179332314497631,0,0,1,0,0
dam,lkar,81,20,0.8383501842818527,0,0,1,0,0
dam,otchdy,81,44,0.9401632153034032,0,0,2,0,0
dam,qotain,81,94,0.9444249088446223,0,0,3,0,0
dam,lchedy,81,177,0.9535270758635249,0,0,2,0,0
dam,daiin,81,462,0.977664908140501,0,1,2,0,1
dam,aiin,81,327,0.9424488795965056,0,0,1,0,0
dam,dal,81,174,0.9653303130979973,0,1,0,0,1
dam,or,81,253,0.9483555141285855,0,0,1,0,0
dam,otar,81,139,0.9500894296813984,0,0,1,0,0
dam,araiin,81,21,0.9187604190409239,0,0,3,0,0
dam,shar,81,33,0.9123988520453106,0,0,0,0,0
dam,aredy,81,27,0.9338777321245143,0,0,2,0,0
dam,tor,81,25,0.8911668110053028,0,0,0,0,0
dam,kal,81,50,0.9382275744245673,0,0,0,0,0
dam,olky,81,34,0.9399583677948371,0,0,1,0,0
dam,shol,81,172,0.9744929665607109,0,0,0,0,0
dam,otody,81,26,0.8874403660110388,0,0,2,0,0
dam,ofeey,81,23,0.8333400537363426,0,0,2,0,0
dam,qokey,81,76,0.9449169347027856,0,0,2,0,0
dam,pcheey,81,22,0.8335659311452409,0,0,2,0,0
dam,chdaiin,81,33,0.9263021722341551,0,0,3,0,0
dam,otal,81,97,0.9561800001890883,0,0,1,0,0
dam,air,81,59,0.9288341434116489,0,0,0,0,0
dam,qokeo,81,20,0.9015041555399371,0,0,2,0,0
dam,ytedy,81,23,0.8729913471909314,0,0,2,0,0
dam,ain,81,145,0.9546541146171857,0,0,0,0,0
dam,qotal,81,46,0.9323297752444237,0,0,2,0,0
dam,dair,81,89,0.9740486089315478,0,1,1,0,1
dam,qokor,81,45,0.9388001687141861,0,0,2,0,0
dam,chdy,81,244,0.9509491111582645,0,0,0,0,0
dam,olkaiin,81,112,0.9410994690247468,0,0,4,0,0
dam,okchy,81,33,0.9340993647942669,0,0,1,0,0
dam,olchedy,81,22,0.928117210963073,0,0,3,0,0
dam,okedy,81,121,0.9701824747687419,0,0,2,0,0
dam,otchy,81,36,0.928688428688893,0,0,1,0,0
dam,lkaiin,81,102,0.9636155725787979,0,0,3,0,0
dam,qokchedy,81,58,0.9051034680158221,0,0,4,0,0
dam,cthdy,81,33,0.9503508609314224,0,0,0,0,0
dam,otchey,81,27,0.8659257451696409,0,0,2,0,0
dam,oddy,81,26,0.8782890017075059,0,0,1,0,0
dam,chy,81,43,0.936375101979428,0,0,1,0,0
dam,char,81,32,0.889094266543632,0,0,0,0,0
dam,cheedy,81,73,0.9511298005348365,0,0,2,0,0
dam,qoteey,81,92,0.9680660759057055,0,0,3,0,0
dam,tedy,81,38,0.912273310484504,0,0,1,0,0
dam,lkdy,81,26,0.862858103802055,0,0,1,0,0
dam,lkedy,81,20,0.9271034512565453,0,0,2,0,0
dam,opchdy,81,23,0.9416952056177956,0,0,2,0,0
dam,okor,81,25,0.8811445245882091,0,0,1,0,0
dam,lkain,81,63,0.9582472422176553,0,0,2,0,0
dam,olkeey,81,94,0.9527776425764197,0,0,3,0,0
dam,qokal,81,215,0.9603230147318281,0,0,2,0,0
dam,chckhey,81,45,0.9370430510941714,0,0,1,0,0
dam,otol,81,40,0.8818296433007918,0,0,1,0,0
dam,qoty,81,21,0.9256511029488639,0,0,1,0,0
dam,kar,81,55,0.9398712812835394,0,0,0,0,0
dam,oty,81,68,0.9300039927145931,0,0,0,0,0
dam,tdy,81,32,0.9380570305454948,0,0,0,0,0
dam,ychy,81,21,0.9098667188299839,0,0,0,0,0
dam,otey,81,31,0.9095832718779785,0,0,1,0,0
dam,qotaiin,81,92,0.9568776855673464,0,0,4,0,0
dam,olkain,81,83,0.9435256919337222,0,0,3,0,0
dam,okey,81,27,0.919885599479105,0,0,1,0,0
dam,kaiin,81,22,0.8997754635045666,0,0,2,0,0
dam,ky,81,30,0.9016157815885184,0,0,1,0,0
dam,qokchy,81,75,0.9589213604013853,0,0,2,0,0
dam,daryeey,81,20,0.7684532448570603,0,1,4,0,0
dam,olkedy,81,35,0.8974311732992571,0,0,3,0,0
dam,qokol,81,106,0.8936112945622883,0,0,2,0,0
dam,shody,81,44,0.8235085778878046,0,0,1,0,0
dam,olkar,81,63,0.9541538031573094,0,0,2,0,0
dam,qotchy,81,20,0.757440196408275,0,0,2,0,0
dam,taiin,81,49,0.9289334637835943,0,0,2,0,0
dam,sham,81,21,0.8915241673163387,1,0,0,2,0
dam,sar,81,43,0.9384993232671589,0,0,0,0,0
dam,lchaiin,81,24,0.931342282318338,0,0,3,0,0
dam,qoy,81,22,0.8933381844311756,0,0,0,0,0
dam,shes,81,22,0.8067463222226446,0,0,0,0,0
dam,okchey,81,32,0.9514384846487721,0,0,2,0,0
dam,oleedy,81,26,0.9209317061396419,0,0,3,0,0
dam,ody,81,28,0.918264846924582,0,0,0,0,0
dam,ykar,81,21,0.8248900219951122,0,0,1,0,0
dam,dleo,81,22,0.8347412173244069,0,0,1,0,0
dam,dleeol,81,22,0.9063633024946604,0,0,3,0,0
dam,qokeor,81,20,0.8644648766399456,0,0,3,0,0
dam,olkchdy,81,21,0.9002749978115508,0,0,3,0,0
dam,chal,81,29,0.821918075061704,0,0,0,0,0
dam,tchaiin,81,21,0.9027792674996825,0,0,3,0,0
dam,qokeody,81,21,0.9015524144890525,0,0,4,0,0
dam,ldy,81,21,0.8724831234511222,0,0,0,0,0
dam,laiin,81,37,0.9421484544568958,0,0,2,0,0
dam,schdy,81,21,0.9307173558089582,0,0,1,0,0
dam,sheckhy,81,39,0.9464863347010649,0,0,1,0,0
dam,cheeor,81,26,0.8602356516351122,0,0,2,0,0
dam,otedal,81,22,0.8814163430575571,0,0,3,0,0
dam,lsy,81,22,0.9236378863565222,0,0,0,0,0
dam,qoko,81,24,0.756581859743637,0,0,1,0,0
dam,ytody,81,21,0.938184627535112,0,0,2,0,0
dam,chody,81,23,0.9152923405750776,0,0,1,0,0
dam,kchy,81,24,0.9215225760326384,0,0,0,0,0
dam,ykal,81,24,0.8772791849396894,0,0,1,0,0
dam,lsedy,81,28,0.9121229713282129,0,0,2,0,0
dam,to,81,24,0.8728689013733186,0,0,1,0,0
dam,pchdy,81,30,0.9093929161826295,0,0,1,0,0
dam,qoeedy,81,23,0.9278457017665015,0,0,3,0,0
dam,otor,81,20,0.9064074796860235,0,0,1,0,0
oteedy,olkeedy,189,96,0.9790024790280147,0,0,1,4,1
oteedy,dleey,189,51,0.9479203026648153,0,0,1,1,0
oteedy,shor,189,45,0.9642843481959618,0,0,3,0,0
oteedy,qokaiin,189,504,0.9861607514282905,0,0,1,0,0
oteedy,olkal,189,50,0.9724946975296217,0,0,1,0,0
oteedy,chs,189,34,0.9509349534548452,0,0,4,0,0
oteedy,okeey,189,173,0.9588551169258008,0,0,1,1,0
oteedy,kd,189,24,0.9544132020215454,0,0,4,0,0
oteedy,lchey,189,57,0.9544661509065024,0,0,2,1,0
oteedy,chol,189,136,0.980839059000252,0,0,3,0,0
oteedy,qotedy,189,142,0.9771289670198138,0,0,0,3,0
oteedy,oteey,189,169,0.9839677893936113,0,1,1,1,0
oteedy,cheol,189,107,0.9653816589774298,0,0,2,0,0
oteedy,okol,189,39,0.9409811879073959,0,0,2,0,0
oteedy,lkar,189,20,0.8899793399492135,0,0,2,0,0
oteedy,otchdy,189,44,0.9464403111608537,0,1,1,2,0
oteedy,qotain,189,94,0.968746861386516,0,0,0,0,0
oteedy,lchedy,189,177,0.9716582875097184,0,0,1,3,0
oteedy,daiin,189,462,0.9841447387744674,0,0,1,0,0
oteedy,aiin,189,327,0.9686077004883087,0,0,2,0,0
oteedy,dal,189,174,0.9748377572196587,0,0,3,0,0
oteedy,or,189,253,0.9746812927863363,0,0,4,0,0
oteedy,otar,189,139,0.9767371151745454,0,1,2,0,0
oteedy,araiin,189,21,0.9329479194275112,0,0,0,0,0
oteedy,shar,189,33,0.9277560514037252,0,0,3,0,0
oteedy,aredy,189,27,0.9441728506796088,0,0,1,3,0
oteedy,tor,189,25,0.9019515384341807,0,0,3,0,0
oteedy,kal,189,50,0.9593898045488161,0,0,3,0,0
oteedy,olky,189,34,0.9557768848562059,0,0,2,1,0
oteedy,shol,189,172,0.9801698771138696,0,0,3,0,0
oteedy,otody,189,26,0.9132180179815178,0,1,1,2,0
oteedy,ofeey,189,23,0.8772875188698037,0,0,1,1,0
oteedy,qokey,189,76,0.9605873147588144,0,0,1,1,0
oteedy,pcheey,189,22,0.8692607588306288,0,0,1,1,0
oteedy,chdaiin,189,33,0.951100879137231,0,0,0,0,0
oteedy,otal,189,97,0.9724980060661153,0,1,2,0,0
oteedy,air,189,59,0.9445642698555002,0,0,3,0,0
oteedy,qokeo,189,20,0.9304786406901522,0,0,1,0,0
oteedy,ytedy,189,23,0.8733360155635933,0,0,1,3,0
oteedy,ain,189,145,0.9698079542426709,0,0,3,0,0
oteedy,qotal,189,46,0.9644238588177803,0,0,1,0,0
oteedy,dair,189,89,0.9757085934472571,0,0,2,0,0
oteedy,qokor,189,45,0.962450851021322,0,0,1,0,0
oteedy,chdy,189,244,0.9745434215200841,0,0,3,2,0
oteedy,olkaiin,189,112,0.9664136560363559,0,0,1,0,0
oteedy,okchy,189,33,0.9554333895145986,0,0,2,1,0
oteedy,olchedy,189,22,0.9269260765564348,0,0,0,3,0
oteedy,okedy,189,121,0.976809579986661,0,0,1,3,0
oteedy,otchy,189,36,0.9535201026698433,0,1,2,1,0
oteedy,lkaiin,189,102,0.9848791246477432,0,0,0,0,0
oteedy,qokchedy,189,58,0.9075501196223371,0,0,1,3,0
oteedy,cthdy,189,33,0.9698875625200047,0,0,3,2,0
oteedy,otchey,189,27,0.8714040898907339,0,1,1,1,0
oteedy,oddy,189,26,0.9086381640312277,0,0,2,2,0
oteedy,chy,189,43,0.9599004129597091,0,0,4,1,0
oteedy,char,189,32,0.9035544943451232,0,0,3,0,0
oteedy,cheedy,189,73,0.9704144964334442,0,0,1,4,0
oteedy,qoteey,189,92,0.9682548427748365,0,0,0,1,0
oteedy,tedy,189,38,0.9490579999077261,0,0,2,3,0
oteedy,lkdy,189,26,0.9031478043530276,0,0,2,2,0
oteedy,lkedy,189,20,0.939708899909522,0,0,1,3,0
oteedy,opchdy,189,23,0.9598655841415159,0,0,1,2,0
oteedy,okor,189,25,0.9109371671648568,0,0,2,0,0
oteedy,lkain,189,63,0.976178376327314,0,0,1,0,0
oteedy,olkeey,189,94,0.9736748629991724,0,0,0,1,0
oteedy,qokal,189,215,0.9828717774977631,0,0,1,0,0
oteedy,chckhey,189,45,0.9613978942232908,0,0,2,1,0
oteedy,otol,189,40,0.8972725591483227,0,1,2,0,0
oteedy,qoty,189,21,0.9603391253168808,0,0,2,1,0
oteedy,kar,189,55,0.9569071080387529,0,0,3,0,0
oteedy,oty,189,68,0.9596307622297557,0,1,3,1,0
oteedy,tdy,189,32,0.9519317121180172,0,0,3,2,0
oteedy,ychy,189,21,0.9478569559457747,0,0,3,1,0
oteedy,otey,189,31,0.9364047998105702,0,1,2,1,0
oteedy,qotaiin,189,92,0.9739796680848514,0,0,1,0,0
oteedy,olkain,189,83,0.9599840497510559,0,0,0,0,0
oteedy,okey,189,27,0.9556159389938288,0,0,2,1,0
oteedy,kaiin,189,22,0.9331157329464189,0,0,1,0,0
oteedy,ky,189,30,0.9446809031851244,0,0,4,1,0
oteedy,qokchy,189,75,0.9725808553433516,0,0,1,1,0
oteedy,daryeey,189,20,0.7925308168909302,0,0,1,1,0
oteedy,olkedy,189,35,0.9363734894823716,0,0,0,3,0
oteedy,qokol,189,106,0.9162228067986085,0,0,1,0,0
oteedy,shody,189,44,0.8204916792328918,0,0,2,2,0
oteedy,olkar,189,63,0.9799418361988997,0,0,1,0,0
oteedy,qotchy,189,20,0.7851582769576495,0,0,1,1,0
oteedy,taiin,189,49,0.9622649645089245,0,0,1,0,0
oteedy,sham,189,21,0.9024286396103353,0,0,3,0,0
oteedy,sar,189,43,0.9647901018550107,0,0,3,0,0
oteedy,lchaiin,189,24,0.9462163850515263,0,0,0,0,0
oteedy,qoy,189,22,0.901481469826167,0,0,3,1,0
oteedy,shes,189,22,0.8032608344694363,0,0,3,0,0
oteedy,okchey,189,32,0.9491193240825704,0,0,1,1,0
oteedy,oleedy,189,26,0.9485105810656994,1,0,0,4,0
oteedy,ody,189,28,0.9298811613331092,0,0,3,2,0
oteedy,ykar,189,21,0.8523876401988503,0,0,2,0,0
oteedy,dleo,189,22,0.8406289051620364,0,0,2,0,0
oteedy,dleeol,189,22,0.9378364919037421,0,0,0,0,0
oteedy,qokeor,189,20,0.8960778974885137,0,0,0,0,0
oteedy,olkchdy,189,21,0.9053311998094905,0,0,0,2,0
oteedy,chal,189,29,0.8614956209695293,0,0,3,0,0
oteedy,tchaiin,189,21,0.9329389226591901,0,0,0,0,0
oteedy,qokeody,189,21,0.9048949656135487,0,0,1,2,0
oteedy,ldy,189,21,0.8837176103544159,0,0,3,2,0
