v101_locus,zl_locus,zl_descriptor,zl_hand,zl_language,distance
f108v.53,f108v.53,+Pr,3,B,0.037
f111r.1,f111r.1,@P0,3,B,0.0
f111r.2,f111r.2,+P0,3,B,0.091
f111r.3,f111r.3,+P0,3,B,0.013
f111r.4,f111r.4,+P0,3,B,0.039
f111r.5,f111r.5,+P0,3,B,0.023
f111r.6,f111r.6,+P0,3,B,0.013
f111r.7,f111r.7,+P0,3,B,0.0
f111r.8,f111r.8,+P0,3,B,0.013
f111r.9,f111r.9,+P0,3,B,0.026
f111r.10,f111r.10,+P0,3,B,0.035
f111r.11,f111r.11,+P0,3,B,0.039
f111r.12,f111r.12,+P0,3,B,0.013
f111r.13,f111r.13,+P0,3,B,0.05
f111r.14,f111r.14,+P0,3,B,0.013
f111r.15,f111r.15,+P0,3,B,0.027
f111r.16,f111r.16,+P0,3,B,0.039
f111r.17,f111r.17,+P0,3,B,0.013
f111r.18,f111r.18,+P0,3,B,0.037
f111r.19,f111r.19,+P0,3,B,0.025
f111r.20,f111r.20,+P0,3,B,0.058
f111r.21,f111r.21,+P0,3,B,0.068
f111r.22,f111r.22,+P0,3,B,0.0
f111r.23,f111r.23,+P0,3,B,0.0
f111r.24,f111r.24,+P0,3,B,0.099
f111r.25,f111r.25,+P0,3,B,0.038
f111r.26,f111r.26,+P0,3,B,0.036
f111r.27,f111r.27,+P0,3,B,0.049
f111r.28,f111r.28,+P0,3,B,0.051
f111r.29,f111r.29,+P0,3,B,0.013
f111r.30,f111r.30,+P0,3,B,0.014
f111r.31,f111r.31,+P0,3,B,0.069
f111r.32,f111r.32,+P0,3,B,0.014
f111r.33,f111r.33,+P0,3,B,0.056
f111r.34,f111r.34,+P0,3,B,0.057
f111r.35,f111r.35,+P0,3,B,0.087
f111r.36,f111r.36,+P0,3,B,0.027
f111r.37,f111r.37,+P0,3,B,0.026
f111r.38,f111r.38,+P0,3,B,0.041
f111r.39,f111r.39,+P0,3,B,0.014
f111r.40,f111r.40,+P0,3,B,0.067
f111r.41,f111r.41,+P0,3,B,0.014
f111r.42,f111r.42,+P0,3,B,0.068
f111r.43,f111r.43,+P0,3,B,0.0
f111r.44,f111r.44,+P0,3,B,0.028
f111r.45,f111r.45,+P0,3,B,0.04
f111r.46,f111r.46,+P0,3,B,0.014
f111r.47,f111r.47,+P0,3,B,0.019
f111r.48,f111r.48,+P0,3,B,0.028
f111r.49,f111r.49,+P0,3,B,0.014
f111r.50,f111r.50,+P0,3,B,0.0
f111r.51,f111r.51,+P0,3,B,0.029
f111r.52,f111r.52,+P0,3,B,0.028
f111r.53,f111r.53,+P0,3,B,0.074
f111r.54,f111r.54,+P0,3,B,0.0
f111v.1,f111v.1,@P0,3,B,0.027
f111v.2,f111v.2,+P0,3,B,0.013
f111v.3,f111v.3,+P0,3,B,0.014
f111v.4,f111v.4,+P0,3,B,0.013
f111v.5,f111v.5,+P0,3,B,0.0
f111v.6,f111v.6,+P0,3,B,0.053
f111v.7,f111v.7,+P0,3,B,0.0
f111v.8,f111v.8,+P0,3,B,0.028
f111v.9,f111v.9,+P0,3,B,0.028
f111v.10,f111v.10,+P0,3,B,0.014
f111v.11,f111v.11,+P0,3,B,0.081
f111v.12,f111v.12,+P0,3,B,0.014
f111v.13,f111v.13,+P0,3,B,0.014
f111v.14,f111v.14,+P0,3,B,0.095
f111v.15,f111v.15,+P0,3,B,0.067
f111v.16,f111v.16,+P0,3,B,0.041
f111v.17,f111v.17,+P0,3,B,0.0
f111v.18,f111v.18,+P0,3,B,0.082
f111v.19,f111v.19,+P0,3,B,0.029
f111v.20,f111v.20,+P0,3,B,0.0
f111v.21,f111v.21,+P0,3,B,0.0
f111v.22,f111v.22,+P0,3,B,0.027
f111v.23,f111v.23,+P0,3,B,0.013
f111v.24,f111v.24,+P0,3,B,0.0
f111v.25,f111v.25,+P0,3,B,0.167
f111v.26,f111v.26,+P0,3,B,0.0
f111v.27,f111v.27,+P0,3,B,0.027
f111v.28,f111v.28,+P0,3,B,0.2
f111v.29,f111v.29,+P0,3,B,0.014
f111v.30,f111v.30,+P0,3,B,0.0
f111v.31,f111v.31,+P0,3,B,0.029
f111v.32,f111v.32,+P0,3,B,0.0
f111v.33,f111v.33,+P0,3,B,0.068
f111v.34,f111v.34,+P0,3,B,0.03
f111v.35,f111v.35,+P0,3,B,0.014
f111v.36,f111v.36,+P0,3,B,0.022
f111v.37,f111v.37,+P0,3,B,0.057
f111v.38,f111v.38,+P0,3,B,0.015
f111v.39,f111v.39,+P0,3,B,0.0
f111v.40,f111v.40,+P0,3,B,0.015
f111v.41,f111v.41,+P0,3,B,0.0
f111v.42,f111v.42,+P0,3,B,0.068
f111v.43,f111v.43,+P0,3,B,0.028
f111v.44,f111v.44,+P0,3,B,0.062
f111v.45,f111v.45,+P0,3,B,0.0
f111v.46,f111v.46,+P0,3,B,0.015
f111v.47,f111v.47,+P0,3,B,0.047
f111v.48,f111v.48,+P0,3,B,0.029
f111v.49,f111v.49,+P0,3,B,0.092
f111v.50,f111v.50,+P0,3,B,0.015
f111v.51,f111v.51,+P0,3,B,0.0
f112r.1,f112r.1,@P0,3,B,0.164
f112r.2,f112r.2,+P0,3,B,0.085
f112r.3,f112r.3,+P0,3,B,0.022
f112r.4,f112r.4,+P0,3,B,0.0
f112r.5,f112r.5,+P0,3,B,0.042
f112r.6,f112r.6,+P0,3,B,0.043
f112r.7,f112r.7,+P0,3,B,0.077
f112r.8,f112r.8,+P0,3,B,0.13
f112r.9,f112r.9,+P0,3,B,0.02
f112r.10,f112r.10,+P0,3,B,0.0
f112r.11,f112r.11,+P0,3,B,0.038
f112r.12,f112r.12,+P0,3,B,0.0
f112r.13,f112r.13,+P0,3,B,0.0
f112r.14,f112r.14,+P0,3,B,0.054
f112r.15,f112r.15,+P0,3,B,0.058
f112r.16,f112r.16,+P0,3,B,0.054
f112r.17,f112r.17,+P0,3,B,0.017
f112r.18,f112r.18,+P0,3,B,0.0
f112r.19,f112r.19,+P0,3,B,0.036
f112r.20,f112r.20,+P0,3,B,0.052
f112r.21,f112r.21,+P0,3,B,0.018
f112r.22,f112r.22,+P0,3,B,0.095
f112r.23,f112r.23,+P0,3,B,0.03
f112r.24,f112r.24,+P0,3,B,0.016
f112r.25,f112r.25,+P0,3,B,0.015
f112r.26,f112r.26,+P0,3,B,0.0
f112r.27,f112r.27,+P0,3,B,0.017
f112r.28,f112r.28,+P0,3,B,0.016
f112r.29,f112r.29,+P0,3,B,0.016
f112r.30,f112r.30,+P0,3,B,0.0
f112r.31,f112r.31,+P0,3,B,0.0
f112r.32,f112r.32,+P0,3,B,0.032
f112r.33,f112r.33,+P0,3,B,0.041
f112r.34,f112r.34,+P0,3,B,0.016
f112r.35,f112r.35,+P0,3,B,0.0
f112r.36,f112r.36,+P0,3,B,0.0
f112r.37,f112r.37,+P0,3,B,0.016
f112r.38,f112r.38,+P0,3,B,0.036
f112r.39,f112r.39,+P0,3,B,0.051
f112r.40,f112r.40,+P0,3,B,0.036
f112r.41,f112r.41,+P0,3,B,0.083
f112r.42,f112r.42,+P0,3,B,0.033
f112r.43,f112r.43,+P0,3,B,0.048
f112r.44,f112r.44,+P0,3,B,0.016
f112r.45,f112r.45,+P0,3,B,0.079
f112v.1,f112v.1,@P0,3,B,0.071
f112v.2,f112v.2,+P0,3,B,0.038
f112v.3,f112v.3,+P0,3,B,0.0
f112v.4,f112v.4,+P0,3,B,0.0
f112v.5,f112v.5,+P0,3,B,0.018
f112v.6,f112v.6,+P0,3,B,0.062
f112v.7,f112v.7,+P0,3,B,0.0
f112v.8,f112v.8,+P0,3,B,0.0
f112v.9,f112v.9,+P0,3,B,0.037
f112v.10,f112v.10,+P0,3,B,0.043
f112v.11,f112v.11,+P0,3,B,0.0
f112v.12,f112v.12,+P0,3,B,0.017
f112v.13,f112v.13,+P0,3,B,0.0
f112v.14,f112v.14,+P0,3,B,0.128
f112v.15,f112v.15,+P0,3,B,0.049
f112v.16,f112v.16,+P0,3,B,0.0
f112v.17,f112v.17,+P0,3,B,0.017
f112v.18,f112v.18,+P0,3,B,0.0
f112v.19,f112v.19,+P0,3,B,0.022
f112v.20,f112v.20,+P0,3,B,0.017
f112v.21,f112v.21,+P0,3,B,0.031
f112v.22,f112v.22,+P0,3,B,0.056
f112v.23,f112v.23,+P0,3,B,0.016
f112v.24,f112v.24,+P0,3,B,0.063
f112v.25,f112v.25,+P0,3,B,0.0
f112v.26,f112v.26,+P0,3,B,0.019
f112v.27,f112v.27,+P0,3,B,0.0
f112v.28,f112v.28,+P0,3,B,0.014
f112v.29,f112v.29,+P0,3,B,0.0
f112v.30,f112v.30,+P0,3,B,0.015
f112v.31,f112v.31,+P0,3,B,0.037
f112v.32,f112v.32,+P0,3,B,0.042
f112v.33,f112v.33,+P0,3,B,0.015
f112v.34,f112v.34,+P0,3,B,0.0
f112v.35,f112v.35,+P0,3,B,0.098
f112v.36,f112v.36,+P0,3,B,0.015
f112v.37,f112v.37,+P0,3,B,0.015
f112v.38,f112v.38,+P0,3,B,0.032
f112v.39,f112v.39,+P0,3,B,0.0
f112v.40,f112v.40,+P0,3,B,0.042
f112v.41,f112v.41,+P0,3,B,0.071
f112v.42,f112v.42,+P0,3,B,0.0
f112v.43,f112v.43,+P0,3,B,0.044
f112v.44,f112v.44,+P0,3,B,0.051
f112v.45,f112v.45,+P0,3,B,0.076
f112v.46,f112v.46,+P0,3,B,0.0
f112v.47,f112v.47,+P0,3,B,0.068
f113r.1,f113r.1,@P0,3,B,0.073
f113r.2,f113r.2,+P0,3,B,0.037
f113r.3,f113r.3,+P0,3,B,0.0
f113r.4,f113r.4,+P0,3,B,0.038
f113r.5,f113r.5,+P0,3,B,0.012
f113r.6,f113r.6,+P0,3,B,0.024
f113r.7,f113r.7,+P0,3,B,0.0
f113r.8,f113r.8,+P0,3,B,0.026
f113r.9,f113r.9,+P0,3,B,0.057
f113r.10,f113r.10,+P0,3,B,0.024
f113r.11,f113r.11,+P0,3,B,0.012
f113r.12,f113r.12,+P0,3,B,0.034
f113r.13,f113r.13,+P0,3,B,0.013
f113r.14,f113r.14,+P0,3,B,0.038
f113r.15,f113r.15,+P0,3,B,0.043
f113r.16,f113r.16,+P0,3,B,0.0
f113r.17,f113r.17,+P0,3,B,0.0
f113r.18,f113r.18,+P0,3,B,0.025
f113r.19,f113r.19,+P0,3,B,0.031
f113r.20,f113r.20,+P0,3,B,0.064
f113r.21,f113r.21,+P0,3,B,0.03
f113r.22,f113r.22,+P0,3,B,0.013
f113r.23,f113r.23,+P0,3,B,0.013
f113r.24,f113r.24,+P0,3,B,0.051
f113r.25,f113r.25,+P0,3,B,0.026
f113r.26,f113r.26,+P0,3,B,0.016
f113r.27,f113r.27,+P0,3,B,0.026
f113r.28,f113r.28,+P0,3,B,0.039
f113r.29,f113r.29,+P0,3,B,0.071
f113r.30,f113r.30,+P0,3,B,0.014
f113r.31,f113r.31,+P0,3,B,0.014
f113r.32,f113r.32,+P0,3,B,0.0
f113r.33,f113r.33,+P0,3,B,0.0
f113r.34,f113r.34,+P0,3,B,0.013
f113r.35,f113r.35,+P0,3,B,0.052
f113r.36,f113r.36,+P0,3,B,0.0
f113r.37,f113r.37,+P0,3,B,0.0
f113r.38,f113r.38,+P0,3,B,0.023
f113r.39,f113r.39,+P0,3,B,0.051
f113r.40,f113r.40,+P0,3,B,0.026
f113r.41,f113r.41,+P0,3,B,0.016
f113r.42,f113r.42,+P0,3,B,0.014
f113r.43,f113r.43,+P0,3,B,0.0
f113r.44,f113r.44,+P0,3,B,0.0
f113r.45,f113r.45,+P0,3,B,0.0
f113r.46,f113r.46,+P0,3,B,0.055
f113r.47,f113r.47,+P0,3,B,0.028
f113r.48,f113r.48,+P0,3,B,0.028
f113r.49,f113r.49,+P0,3,B,0.0
f113r.50,f113r.50,+P0,3,B,0.029
f113r.51,f113r.51,+P0,3,B,0.0
f113v.1,f113v.1,@P0,3,B,0.025
f113v.2,f113v.2,+P0,3,B,0.0
f113v.3,f113v.3,+P0,3,B,0.0
f113v.4,f113v.4,+P0,3,B,0.024
f113v.5,f113v.5,+P0,3,B,0.034
f113v.6,f113v.6,+P0,3,B,0.026
f113v.7,f113v.7,+P0,3,B,0.0
f113v.8,f113v.8,+P0,3,B,0.0
f113v.9,f113v.9,+P0,3,B,0.0
f113v.10,f113v.10,+P0,3,B,0.037
f113v.11,f113v.11,+P0,3,B,0.028
f113v.12,f113v.12,+P0,3,B,0.0
f113v.13,f113v.13,+P0,3,B,0.0
f113v.14,f113v.14,+P0,3,B,0.014
f113v.15,f113v.15,+P0,3,B,0.138
f113v.16,f113v.16,+P0,3,B,0.057
f113v.17,f113v.17,+P0,3,B,0.036
f113v.18,f113v.18,+P0,3,B,0.0
f113v.19,f113v.19,+P0,3,B,0.0
f113v.20,f113v.20,+P0,3,B,0.023
f113v.21,f113v.21,+P0,3,B,0.043
f113v.22,f113v.22,+P0,3,B,0.029
f113v.23,f113v.23,+P0,3,B,0.043
f113v.24,f113v.24,+P0,3,B,0.0
f113v.25,f113v.25,+P0,3,B,0.0
f113v.26,f113v.26,+P0,3,B,0.0
f113v.27,f113v.27,+P0,3,B,0.043
f113v.28,f113v.28,+P0,3,B,0.11
f113v.29,f113v.29,+P0,3,B,0.029
f113v.30,f113v.30,+P0,3,B,0.058
f113v.31,f113v.31,+P0,3,B,0.028
f113v.32,f113v.32,+P0,3,B,0.023
f113v.33,f113v.33,+P0,3,B,0.0
f113v.34,f113v.34,+P0,3,B,0.0
f113v.35,f113v.35,+P0,3,B,0.0
f113v.36,f113v.36,+P0,3,B,0.0
f113v.37,f113v.37,+P0,3,B,0.045
f113v.38,f113v.38,+P0,3,B,0.0
f113v.39,f113v.39,+P0,3,B,0.0
f113v.40,f113v.40,+P0,3,B,0.015
f113v.41,f113v.41,+P0,3,B,0.032
f113v.42,f113v.42,+P0,3,B,0.03
f113v.43,f113v.43,+P0,3,B,0.072
f113v.44,f113v.44,+P0,3,B,0.027
f113v.45,f113v.45,+P0,3,B,0.03
f113v.46,f113v.46,+P0,3,B,0.0
f113v.47,f113v.47,+P0,3,B,0.0
f113v.48,f113v.48,+P0,3,B,0.014
f113v.49,f113v.49,+P0,3,B,0.0
f114r.1,f114r.1,@P0,3,B,0.104
f114r.2,f114r.2,+P0,3,B,0.028
f114r.3,f114r.3,+P0,3,B,0.0
f114r.4,f114r.4,+P0,3,B,0.026
f114r.5,f114r.5,+P0,3,B,0.014
f114r.6,f114r.6,+P0,3,B,0.0
f114r.7,f114r.7,+P0,3,B,0.018
f114r.8,f114r.8,+P0,3,B,0.038
f114r.9,f114r.9,+P0,3,B,0.051
f114r.10,f114r.10,+P0,3,B,0.047
f114r.11,f114r.11,+P0,3,B,0.013
f114r.12,f114r.12,+P0,3,B,0.041
f114r.13,f114r.13,+P0,3,B,0.0
f114r.14,f114r.14,+P0,3,B,0.0
f114r.15,f114r.15,+P0,3,B,0.013
f114r.16,f114r.16,+P0,3,B,0.013
f114r.17,f114r.17,+P0,3,B,0.013
f114r.18,f114r.18,+P0,3,B,0.02
f114r.19,f114r.19,+P0,3,B,0.024
f114r.20,f114r.20,+P0,3,B,0.0
f114r.21,f114r.21,+P0,3,B,0.0
f114r.22,f114r.22,+P0,3,B,0.013
f114r.23,f114r.23,+P0,3,B,0.021
f114r.24,f114r.24,+P0,3,B,0.012
f114r.25,f114r.25,+P0,3,B,0.013
f114r.26,f114r.26,+P0,3,B,0.0
f114r.27,f114r.27,+P0,3,B,0.021
f114r.28,f114r.28,+P0,3,B,0.013
f114r.29,f114r.29,+P0,3,B,0.012
f114r.30,f114r.30,+P0,3,B,0.036
f114r.31,f114r.31,+P0,3,B,0.042
f114r.32,f114r.32,+P0,3,B,0.0
f114r.33,f114r.33,+P0,3,B,0.026
f114r.34,f114r.34,+Pr,3,B,0.091
f114r.35,f114r.35,*P0,3,B,0.044
f114r.36,f114r.36,+P0,3,B,0.043
f114r.37,f114r.37,+P0,3,B,0.014
f114r.38,f114r.38,+P0,3,B,0.061
f114r.39,f114r.39,+P0,3,B,0.056
f114r.40,f114r.40,+P0,3,B,0.014
f114r.41,f114r.41,+P0,3,B,0.068
f114r.42,f114r.42,+P0,3,B,0.0
f114r.43,f114r.43,+P0,3,B,0.028
f114r.44,f114r.44,+P0,3,B,0.056
f114r.45,f114r.45,+P0,3,B,0.022
f114v.1,f114v.1,@P0,3,B,0.0
f114v.2,f114v.2,+P0,3,B,0.0
f114v.3,f114v.3,+P0,3,B,0.014
f114v.4,f114v.4,+P0,3,B,0.014
f114v.5,f114v.5,+P0,3,B,0.0
f114v.6,f114v.6,+P0,3,B,0.0
f114v.7,f114v.7,+P0,3,B,0.029
f114v.8,f114v.8,+P0,3,B,0.054
f114v.9,f114v.9,+P0,3,B,0.0
f114v.10,f114v.10,+P0,3,B,0.035
f114v.11,f114v.11,+P0,3,B,0.0
f114v.12,f114v.12,+P0,3,B,0.075
f114v.13,f114v.13,+P0,3,B,0.0
f114v.14,f114v.14,+P0,3,B,0.0
f114v.15,f114v.15,+P0,3,B,0.014
f114v.16,f114v.16,+P0,3,B,0.0
f114v.17,f114v.17,+P0,3,B,0.071
f114v.18,f114v.18,+P0,3,B,0.097
f114v.19,f114v.19,+P0,3,B,0.04
f114v.20,f114v.20,+P0,3,B,0.0
f114v.21,f114v.21,+P0,3,B,0.015
f114v.22,f114v.22,+P0,3,B,0.0
f114v.23,f114v.23,+P0,3,B,0.0
f114v.24,f114v.24,+P0,3,B,0.016
f114v.25,f114v.25,+P0,3,B,0.027
f114v.26,f114v.26,+P0,3,B,0.044
f114v.27,f114v.27,+P0,3,B,0.0
f114v.28,f114v.28,+P0,3,B,0.0
f114v.29,f114v.29,+P0,3,B,0.029
f114v.30,f114v.30,+P0,3,B,0.045
f114v.31,f114v.31,+P0,3,B,0.017
f114v.32,f114v.32,+P0,3,B,0.093
f114v.33,f114v.33,+P0,3,B,0.03
f114v.34,f114v.34,+P0,3,B,0.016
f114v.35,f114v.35,+P0,3,B,0.0
f114v.36,f114v.36,+P0,3,B,0.033
f114v.37,f114v.37,+P0,3,B,0.0
f114v.38,f114v.38,+P0,3,B,0.036
f114v.39,f114v.39,+P0,3,B,0.017
f114v.40,f114v.40,+P0,3,B,0.0
f114v.41,f114v.41,+P0,3,B,0.038
f115r.1,f115r.1,@P0,2,B,0.051
f115r.2,f115r.2,+P0,2,B,0.014
f115r.3,f115r.3,+P0,2,B,0.036
f115r.4,f115r.4,+P0,2,B,0.013
f115r.5,f115r.5,+P0,2,B,0.0
f115r.6,f115r.6,+P0,2,B,0.051
f115r.7,f115r.7,+P0,2,B,0.0
f115r.8,f115r.8,+P0,2,B,0.026
f115r.9,f115r.9,+P0,2,B,0.0
f115r.10,f115r.10,+P0,2,B,0.014
f115r.11,f115r.11,+P0,2,B,0.026
f115r.12,f115r.12,+P0,2,B,0.02
f115r.13,f115r.13,+P0,3,B,0.027
f115r.14,f115r.14,+P0,3,B,0.028
f115r.15,f115r.15,+P0,3,B,0.0
f115r.16,f115r.16,+P0,3,B,0.013
f115r.17,f115r.17,+P0,3,B,0.013
f115r.18,f115r.18,+P0,3,B,0.025
f115r.19,f115r.19,+P0,3,B,0.024
f115r.20,f115r.20,+P0,3,B,0.0
f115r.21,f115r.21,+P0,3,B,0.037
f115r.22,f115r.22,+P0,3,B,0.101
f115r.23,f115r.23,+P0,3,B,0.013
f115r.24,f115r.24,+P0,3,B,0.042
f115r.25,f115r.25,+P0,3,B,0.021
f115r.26,f115r.26,+P0,3,B,0.014
f115r.27,f115r.27,+P0,3,B,0.041
f115r.28,f115r.28,+P0,3,B,0.0
f115r.29,f115r.29,+P0,3,B,0.0
f115r.30,f115r.30,+P0,3,B,0.015
f115r.31,f115r.31,+P0,3,B,0.014
f115r.32,f115r.32,+P0,3,B,0.028
f115r.33,f115r.33,+P0,3,B,0.068
f115r.34,f115r.34,+P0,3,B,0.031
f115r.35,f115r.35,+P0,3,B,0.014
f115r.36,f115r.36,+P0,3,B,0.064
f115r.37,f115r.37,+P0,3,B,0.063
f115r.38,f115r.38,+P0,3,B,0.0
f115r.39,f115r.39,+P0,3,B,0.065
f115r.40,f115r.40,+P0,3,B,0.0
f115r.41,f115r.41,+P0,3,B,0.031
f115r.42,f115r.42,+P0,3,B,0.03
f115r.43,f115r.43,+P0,3,B,0.015
f115r.44,f115r.44,+P0,3,B,0.03
f115r.45,f115r.45,+P0,3,B,0.036
f115v.1,f115v.1,@P0,3,B,0.014
f115v.2,f115v.2,+P0,3,B,0.028
f115v.3,f115v.3,+P0,3,B,0.014
f115v.4,f115v.4,+P0,3,B,0.015
f115v.5,f115v.5,+P0,3,B,0.062
f115v.6,f115v.6,+P0,3,B,0.0
f115v.7,f115v.7,+P0,3,B,0.0
f115v.8,f115v.8,+P0,3,B,0.029
f115v.9,f115v.9,+P0,3,B,0.0
f115v.10,f115v.10,+P0,3,B,0.0
f115v.11,f115v.11,+P0,3,B,0.029
f115v.12,f115v.12,+P0,3,B,0.0
f115v.13,f115v.13,+P0,3,B,0.014
f115v.14,f115v.14,+P0,3,B,0.029
f115v.15,f115v.15,+P0,3,B,0.0
f115v.16,f115v.16,+P0,3,B,0.03
f115v.17,f115v.17,+P0,3,B,0.071
f115v.18,f115v.18,+P0,3,B,0.0
f115v.19,f115v.19,+P0,3,B,0.029
f115v.20,f115v.20,+P0,3,B,0.0
f115v.21,f115v.21,+P0,3,B,0.0
f115v.22,f115v.22,+P0,3,B,0.015
f115v.23,f115v.23,+P0,3,B,0.0
f115v.24,f115v.24,+P0,3,B,0.014
f115v.25,f115v.25,+P0,3,B,0.015
f115v.26,f115v.26,+P0,3,B,0.0
f115v.27,f115v.27,+P0,3,B,0.032
f115v.28,f115v.28,+P0,3,B,0.026
f115v.29,f115v.29,+P0,3,B,0.014
f115v.30,f115v.30,+P0,3,B,0.0
f115v.31,f115v.31,+P0,3,B,0.014
f115v.32,f115v.32,+P0,3,B,0.0
f115v.33,f115v.33,+P0,3,B,0.0
f115v.34,f115v.34,+P0,3,B,0.077
f115v.35,f115v.35,+P0,3,B,0.03
f115v.36,f115v.36,+P0,3,B,0.083
f115v.37,f115v.37,+P0,3,B,0.065
f115v.38,f115v.38,+P0,3,B,0.046
f115v.39,f115v.39,+P0,3,B,0.0
f115v.40,f115v.40,+P0,3,B,0.085
f115v.41,f115v.41,+P0,3,B,0.016
f115v.42,f115v.42,+P0,3,B,0.0
f115v.43,f115v.43,+P0,3,B,0.017
f115v.44,f115v.44,+P0,3,B,0.036
f115v.45,f115v.45,+P0,3,B,0.075
f116r.1,f116r.1,@P0,3,B,0.046
f116r.2,f116r.2,+P0,3,B,0.087
f116r.3,f116r.3,+P0,3,B,0.0
f116r.4,f116r.4,+P0,3,B,0.044
f116r.5,f116r.5,+P0,3,B,0.029
f116r.6,f116r.6,+P0,3,B,0.039
f116r.7,f116r.7,+P0,3,B,0.016
f116r.8,f116r.8,+P0,3,B,0.0
f116r.9,f116r.9,+P0,3,B,0.051
f116r.10,f116r.10,+P0,3,B,0.029
f116r.11,f116r.11,+P0,3,B,0.015
f116r.12,f116r.12,+P0,3,B,0.083
f116r.13,f116r.13,+P0,3,B,0.015
f116r.14,f116r.14,+P0,3,B,0.061
f116r.15,f116r.15,+P0,3,B,0.0
f116r.16,f116r.16,+P0,3,B,0.015
f116r.17,f116r.17,+P0,3,B,0.023
f116r.18,f116r.18,+P0,3,B,0.042
f116r.19,f116r.19,+P0,3,B,0.042
f116r.20,f116r.20,+P0,3,B,0.07
f116r.21,f116r.21,+P0,3,B,0.014
f116r.22,f116r.22,+P0,3,B,0.014
f116r.23,f116r.23,+P0,3,B,0.014
f116r.24,f116r.24,+P0,3,B,0.031
f116r.25,f116r.25,+P0,3,B,0.029
f116r.26,f116r.26,+P0,3,B,0.015
f116r.27,f116r.27,+P0,3,B,0.042
f116r.28,f116r.28,+P0,3,B,0.014
f116r.29,f116r.29,+P0,3,B,0.014
f116r.30,f116r.30,+P0,3,B,0.061
f116r.31,f116r.31,+P0,3,B,0.0
f116r.32,f116r.32,+P0,3,B,0.015
f116r.33,f116r.33,+P0,3,B,0.066
f116r.34,f116r.34,+P0,3,B,0.032
f116r.35,f116r.35,+P0,3,B,0.031
f116r.36,f116r.36,+P0,3,B,0.031
f116r.37,f116r.37,+P0,3,B,0.071
f116r.38,f116r.38,+P0,3,B,0.029
f116r.39,f116r.39,+P0,3,B,0.0
f116r.40,f116r.40,+P0,3,B,0.047
f116r.41,f116r.41,+P0,3,B,0.034
f116r.42,f116r.42,+P0,3,B,0.016
f116r.43,f116r.43,+P0,3,B,0.117
f116r.44,f116r.44,+P0,3,B,0.069
f116r.45,f116r.45,+P0,3,B,0.074
f116r.46,f116r.46,+P0,3,B,0.102
f116r.47,f116r.47,+P0,3,B,0.05
f116r.48,f116r.48,+P0,3,B,0.051
f116r.49,f116r.49,+P0,3,B,0.083
f116r.50,f116r.50,+P0,3,B,0.0
